DESCRIPTION,STATUS,DETAIL
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\INT33A1\1\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\INT340E\2&daba3ff&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\INT3F0D\4&2a759def&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0000\4&2a759def&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0100\4&2a759def&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0103\0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0A08\0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0B00\4&2a759def&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C02\0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C02\1\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C02\2\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C02\5\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C02\IoTraps\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C02\LPC_DEV\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C02\PCHRESV\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C04\4&2a759def&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C0B\0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C0B\1\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C0B\2\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C0B\3\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C0B\4\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C0C\2&daba3ff&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C0E\2&daba3ff&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C14\GSADEV0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C14\MXM2\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\PNP0C14\TBFP\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\ThermalZone\TZ00\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI\ThermalZone\TZ01\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI_HAL\PNP0C08\0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ACPI_HAL\UEFI\0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\DISPLAY\GSM59F1\5&29f10517&0&UID4353\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\FocusriteUSB\Audio&Adapter\1&2f4f0163&0&id:0000000012358205\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HDAUDIO\FUNC_01&VEN_10DE&DEV_0084&SUBSYS_1043854A&REV_1001\5&d37a3c&0&0001\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HDAUDIO\FUNC_01&VEN_10EC&DEV_1220&SUBSYS_1458A0C1&REV_1000\4&65e3f27&0&0001\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_0458&PID_0153&MI_00\9&26125810&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_0458&PID_0153&MI_01&Col01\9&23b1a4e&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_0458&PID_0153&MI_01&Col02\9&23b1a4e&0&0001\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_0458&PID_0153&MI_01&Col03\9&23b1a4e&0&0002\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_0458&PID_0153&MI_01&Col04\9&23b1a4e&0&0003\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_0458&PID_0153&MI_01&Col05\9&23b1a4e&0&0004\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_0458&PID_0153&MI_02\9&19fea693&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_045E&PID_028E&IG_00\8&10859b54&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_00\7&34e17fb8&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_00\7&b21c1bf&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_01&Col01\7&110a41f6&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_01&Col01\7&2ef8ff81&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_01&Col02\7&110a41f6&0&0001\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_01&Col02\7&2ef8ff81&0&0001\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_01&Col03\7&110a41f6&0&0002\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_01&Col03\7&2ef8ff81&0&0002\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_01&Col04\7&110a41f6&0&0003\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_01&Col04\7&2ef8ff81&0&0003\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_01&Col05\7&110a41f6&0&0004\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_01&Col05\7&2ef8ff81&0&0004\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_02\7&12ccfbcc&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_1532&PID_005C&MI_02\7&35fa2eaf&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\HID\VID_264A&PID_1FA5\6&1f9ec131&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_10DE&DEV_10F1&SUBSYS_854A1043&REV_A1\4&2db3ecda&0&0108\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_10DE&DEV_1C03&SUBSYS_854A1043&REV_A1\4&2db3ecda&0&0008\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_1969&DEV_E0B1&SUBSYS_E0001458&REV_10\4&3657540c&0&00E2\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_1B21&DEV_2142&SUBSYS_50071458&REV_00\4&302206e1&0&00E4\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_1B21&DEV_2142&SUBSYS_50071458&REV_00\4&dd0f5dc&0&00E6\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_15B8&SUBSYS_E0001458&REV_00\3&11583659&0&FE\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_1901&SUBSYS_50001458&REV_07\3&11583659&0&08\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_1911&SUBSYS_50001458&REV_00\3&11583659&0&40\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_3EC2&SUBSYS_50001458&REV_07\3&11583659&0&00\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A282&SUBSYS_B0051458&REV_00\3&11583659&0&B8\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A290&SUBSYS_50011458&REV_F0\3&11583659&0&E0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A291&SUBSYS_50011458&REV_F0\3&11583659&0&E1\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A292&SUBSYS_50011458&REV_F0\3&11583659&0&E2\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A294&SUBSYS_50011458&REV_F0\3&11583659&0&E4\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A296&SUBSYS_50011458&REV_F0\3&11583659&0&E6\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A298&SUBSYS_50011458&REV_F0\3&11583659&0&E8\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A2A1&SUBSYS_50011458&REV_00\3&11583659&0&FA\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A2A3&SUBSYS_50011458&REV_00\3&11583659&0&FC\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A2AF&SUBSYS_50071458&REV_00\3&11583659&0&A0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A2BA&SUBSYS_1C3A1458&REV_00\3&11583659&0&B0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A2C9&SUBSYS_50011458&REV_00\3&11583659&0&F8\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A2E7&SUBSYS_50011458&REV_F0\3&11583659&0&D8\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A2E9&SUBSYS_50011458&REV_F0\3&11583659&0&DA\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A2EB&SUBSYS_50011458&REV_F0\3&11583659&0&DC\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\PCI\VEN_8086&DEV_A2F0&SUBSYS_A0C11458&REV_00\3&11583659&0&FB\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\ACPI_HAL\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\BasicDisplay\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\BasicRender\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\CompositeBus\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\FOCUSRITEUSB\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\KDNIC\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\mssmbios\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\NdisVirtualBus\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\NET\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\RDPBUS\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\spaceport\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\SYSTEM\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\UMBUS\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\UNNAMED_DEVICE\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\UNNAMED_DEVICE\0001\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\vdrvroot\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\ROOT\volmgr\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\RZCONTROL\VID_1532&PID_005C&MI_00\8&3adcbec1&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\RZCONTROL\VID_1532&PID_005C&MI_00\8&4f3d0bd&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\SCSI\Disk&Ven_&Prod_KINGSTON_SUV400S\4&240534ba&0&000000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\_??_USBSTOR#Disk&Ven_ADATA&Prod_USB_Flash_Drive&Rev_1100#269061422002000E&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\_??_USBSTOR#Disk&Ven_Kingston&Prod_DataTraveler_2.0&Rev_PMAP#08606E6B6612BF1147162CA9&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\_??_USBSTOR#Disk&Ven_Kingston&Prod_DataTraveler_3.0&Rev_PMAP#60A44C42669ABF115B533FD9&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\_??_USBSTOR#Disk&Ven_Mass&Prod_Storage&Rev_1.00#01.00.00&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\_??_USBSTOR#Disk&Ven_Mass&Prod_Storage&Rev_1.00#08.77.00&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\_??_USBSTOR#Disk&Ven_SanDisk&Prod_Clip_Sport_Plus&Rev_#AC3336836E02A4A7&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{1f50ed75-c477-11e7-84dc-806e6f6e6963}#0000000000100000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{1f50ed75-c477-11e7-84dc-806e6f6e6963}#000000001F400000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{1f50ed75-c477-11e7-84dc-806e6f6e6963}#0000000025700000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{1f50ed75-c477-11e7-84dc-806e6f6e6963}#0000000026700000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{1f50ed75-c477-11e7-84dc-806e6f6e6963}#0000006F90B00000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{95989f8f-c4f7-11e7-84e5-e0d55e26d505}#0000000000100000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{95989f8f-c4f7-11e7-84e5-e0d55e26d505}#0000007470600000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{a310fb84-9e8c-11e8-8684-806e6f6e6963}#0000000000100000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{a310fb84-9e8c-11e8-8684-806e6f6e6963}#000000001F400000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{a310fb84-9e8c-11e8-8684-806e6f6e6963}#0000000025700000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{a310fb84-9e8c-11e8-8684-806e6f6e6963}#0000000026700000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{a310fb84-9e8c-11e8-8684-806e6f6e6963}#0000006F90B00000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{a310fb9c-9e8c-11e8-8684-806e6f6e6963}#0000000000100000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\Volume\{a310fb9c-9e8c-11e8-8684-806e6f6e6963}#0000007470600000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot1\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot10\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot11\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot12\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot13\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot14\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot15\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot16\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot17\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot2\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot3\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot4\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot5\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot6\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot7\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot8\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot9\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\SW\{eeab7790-c514-11d1-b42b-00805fc1270e}\asyncmac\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\SWD\DAFUPnPProvider\uuid:8f6e154a-4793-4c61-aff4-d770f7d47c01\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Enum\SWD\MMDEVAPI\MicrosoftGSWavetableSynth\Properties,Exception,[WinError 5] Acceso denegado
